A1-Village Name,A2-District Name,A4-State Name,Unique HHD identifier,Annual household income 2018-19 (~june - July),Annual net household farm income: 2018-19,Annual net household non-farm income: 2018-19,Annual household farm business expenses,Annual household non-farm business expenses: 2018-19,Normalized Wealth Index First PC - 2019,Wealth Index First PC - 2019,House_ownership_present,Bank_account_present,flooring_materials_present,roofing_materials_present,walls_materials_present,House type_present,Number of_members per room present,Seperate room for cooking_present,type of toilet_present,Main source of lightening_present,Main fuel for cooking_present,source of drinking water_present,House ownership,M14A2-Mattress At present,M14A3-Pressure cooker _ At present,M14A4-Chair _ At present,M14A5-Cot / Bed _ At present,M14A6-Table _ At present,M14A10-Clock or Watch _ At present,M14A7-Electric fan _ At present,M14A8-Radio / Transistor _ At present,M14A9-Sewing machine _ At present,M14A11-Bicycle _ At present,M14A12-Black and White television _ At present,M14A13-Colour television _ At present,M14A14-Mobile phone _ At present,M14A15-Landline Phone _ At present,M14A16-Refrigerator? At present,M14A17-Air conditioner / Cooler _ At present,M14A18-Washing Machine? At present,M14A19-Internet? At present,M14A20-Computer? At present,M14A21-Motorcycle/scooter? At present,M14A22-Car/Jeep _ At present,M14A23-Water pump _ At present,M14A24-Thresher _ At present,M14A25-Tractor _ At present,M14A26-Animal drawn cart _ At present,M14A27-Open well _ At present,M14A28-Bore well _ At present,M14A29-Private Pond _ At present,M14A30-Equipment for drip irrigation/ Sprinkler _ At present,M14A31-Tiller/ Cultivator _ At present,M14A32-Plough disc/ mould board _ At present,M14A33-Seed drill _ At present,M14A34-Power sprayer _ At present,M14A35-Chaff cutter _ At present,M14A36-Weeders _ At present,M14A37-Other mechanized three/four_wheeler agricultural equipment _ At present,M14A38-Trolley (for tractor) _ At present,M14A39-Livestock sheds _ At present,M14A40-Fish boat _ At present,M14A41-Other fishing equipment _ At present
Chingmei,Tuensang,Nagaland,268011,25350,25350,0,6500,0,-0,70,Owns a house,have bank account,rudimentary floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingmei,Tuensang,Nagaland,268012,92000,92000,0,10500,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315001,64000,-6000,70000,6000,0,0,71,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,2,6,3,2,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315002,34000,-5000,39000,5000,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315003,36600,-6000,42600,6000,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315004,34200,-7000,41200,7000,0,-1,63,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,2,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315005,26400,-6000,32400,6000,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315006,34100,-4500,38600,4500,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315007,32800,14700,18100,9300,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315008,38500,-6500,45000,6500,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315009,321000,-3000,324000,3000,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315010,31200,-6800,38000,6800,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chingtang,Mon,Nagaland,315011,239500,-6500,246000,6500,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,3,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315012,55000,-5000,60000,5000,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315013,26300,-5700,32000,5700,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chingtang,Mon,Nagaland,315014,80900,-3500,84400,3500,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,0,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336001,377833,-11500,389333,11500,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,8,2,2,4,3,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336002,27850,-5000,32850,5000,0,-2,56,Owns a house,Doesn't have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,6,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336003,31000,-5500,36500,5500,0,-3,41,Owns a house,Doesn't have bank account,natural floor,finished roofing,finished walls,semi-puuca,poor,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336004,719800,-13200,733000,10200,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,5,0,2,5,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chipur,Tuensang,Nagaland,336005,100,-350,450,350,1050,-1,60,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",0,5,1,2,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336006,30450,-5550,36000,3300,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chipur,Tuensang,Nagaland,336007,15300,-2700,18000,2700,0,-0,69,Owns a house,have bank account,natural floor,natural roofing,finished walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336008,40200,-1800,42000,1800,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,finished walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336009,311990,-3850,315840,3850,2160,1,77,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,6,3,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336010,75500,-2500,78000,2500,30000,-1,63,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,2,3,3,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336011,34800,-1200,36000,1200,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chipur,Tuensang,Nagaland,336012,58300,-1700,60000,1700,20000,-1,63,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291001,36000,0,36000,0,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291002,41000,15000,26000,7800,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chuhachinglen,Mon,Nagaland,291003,59500,-4500,64000,4500,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291004,50400,-3600,54000,3600,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291005,31600,-4400,36000,5100,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291006,50180,-6820,57000,8500,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291007,115100,18600,96500,8000,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,2,3,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291008,80400,44400,36000,4600,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,2,3,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291009,62400,-9600,72000,13000,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,4,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chuhachinglen,Mon,Nagaland,291010,53700,-6300,60000,7800,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chuhachinglen,Mon,Nagaland,291011,37000,-3000,40000,3000,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,fair,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291012,28100,-7900,36000,12800,0,-2,55,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Chuhachinglen,Mon,Nagaland,291013,28500,-7500,36000,7500,0,-2,54,Owns a house,have bank account,natural floor,natural roofing,natural walls,kuchha,fair,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuhachinglen,Mon,Nagaland,291014,146500,-9500,156000,12500,0,-1,64,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,3,0,0,4,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144001,302270,-500,302770,500,0,2,87,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,4,8,3,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144002,172770,-10000,182770,10000,0,1,78,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,5,6,3,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144003,58670,0,58670,0,16100,1,83,Does not own house,have bank account,rudimentary floor,rudimentary roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144004,47770,0,47770,0,0,1,83,Does not own house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,2,10,2,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144005,870603,0,870603,0,0,3,95,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,8,6,12,8,4,2,2,0,1,1,0,1,8,0,1,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144006,162770,0,162770,0,8000,3,95,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,5,5,12,5,3,1,1,0,1,0,0,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144007,17770,0,17770,0,0,2,87,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,.8333333,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,6,5,12,6,2,1,1,0,1,0,0,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144008,159603,0,159603,0,0,2,85,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,4,5,7,3,1,1,0,0,0,0,0,1,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144009,243770,0,243770,0,0,2,87,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,4,8,3,2,2,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144010,181166,0,181166,0,46000,1,81,Does not own house,have bank account,finished floor,rudimentary roofing,finished walls,semi-puuca,good,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,5,2,6,3,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dairy Veng Tuipang,Saiha,Mizoram,144011,295933,-46900,342833,54400,0,2,84,Does not own house,have bank account,rudimentary floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,4,4,5,3,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
