Comment,URL,Actual,Predicted
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/333005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/465004_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/215008_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/476008_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/220005_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/161009_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/331006_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/99005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/111003_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/391009_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/194009_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/343006_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/516004_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/80007_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/512002_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/382004_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/424006_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/233001_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/6007_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/131006_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/498014_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/247005_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/314010_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/313010_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/67010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/283011_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/317010_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/227007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/132006_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/404012_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/278010_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/203011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/159001_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/21004_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/462002_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/83009_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/114002_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/187001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/292014_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/448008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/281007_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/227003_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/247009_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/156002_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/238002_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/100011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/464012_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/212002_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/298005_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/518001_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/106001_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/288007_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/77005_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/60012_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/257003_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/459002_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/286011_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/469011_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/36003_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/44007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/384012_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/366010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/212001_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/343005_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/2011_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/508010_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/323002_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/458010_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/116013_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/133001_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/86004_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/317004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/280012_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1023003_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/282007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/24003_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/192005_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/469008_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/381011_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/110003_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/304002_HouseFront_2.jpg,class2,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/32010_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/419005_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/110012_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/483011_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/474007_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/265007_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/87004_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/223010_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/187012_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/224001_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/482003_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/453003_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/300007_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/232001_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1069011_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/260001_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/199012_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/44006_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/370007_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/220007_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/500013_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/114003_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/45004_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/35012_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/363003_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/161001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/29003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/225001_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/510006_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/287001_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1039003_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/287010_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/130005_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/441010_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/436010_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/18003_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/64007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/145011_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/208012_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/280007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/156008_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/192002_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/182002_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/265010_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/75011_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/40003_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/363008_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1053008_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/506012_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/510003_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/281005_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/299014_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/40004_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/203008_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/364010_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/496010_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/463004_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/77001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/155003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/131005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/156012_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/464013_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/37002_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/235012_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/79012_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/69011_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/341008_HouseFront_2.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/461001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/28007_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/182011_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/105009_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/162003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/239006_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/511004_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/95001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/194011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/1036001_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/518004_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/341004_HouseFront_2.jpg,class0,lower middle income
# MA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/224011_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/452007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/410001_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/413011_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/145006_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/73007_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/379009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/94006_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/227011_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/369008_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/473010_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/414003_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/137008_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/341010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/433012_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/21002_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/130006_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/106011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/374006_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/136009_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/458002_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/85003_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/43006_HouseFront_2.jpg,class2,middle income
